name,type,start_time,duration,mosi
SPI,result,2.73104112,9.60E-07,0x1F
SPI,result,2.73106804,0,0x15
SPI,result,2.73107636,0,0x4C
SPI,result,2.73108468,9.60E-07,0x4C
SPI,result,2.731093,9.60E-07,0x75
SPI,result,2.73110128,0,0x36
SPI,result,2.7311096,0,0x36
SPI,result,2.73112,9.60E-07,0xF8
SPI,result,2.73112148,0,0x1F
SPI,result,2.73118176,9.60E-07,0x15
SPI,result,2.73119004,0,0x4E
SPI,result,2.73119836,0,0x4E
SPI,result,2.73120668,0,0x75
SPI,result,2.731215,0,0x32
SPI,result,2.73122332,9.60E-07,0x32
SPI,result,2.731239,0,0xF8
SPI,result,2.73124052,9.60E-07,0x1F
SPI,result,2.731264,0,0x15
SPI,result,2.73127232,0,0x4E
SPI,result,2.73128064,9.60E-07,0x4E
SPI,result,2.73128896,9.60E-07,0x75
SPI,result,2.73129724,0,0x35
SPI,result,2.73130556,0,0x35
SPI,result,2.73131596,9.60E-07,0xF8
SPI,result,2.73131744,0,0x1F
SPI,result,2.73134708,9.60E-07,0x15
SPI,result,2.7313554,9.60E-07,0x4F
SPI,result,2.73136372,9.60E-07,0x4F
SPI,result,2.731372,0,0x75
SPI,result,2.73138032,0,0x31
SPI,result,2.73138864,0,0x31
SPI,result,2.73139904,9.60E-07,0xF8
SPI,result,2.73140052,0,0x1F
SPI,result,2.7314206,9.60E-07,0x15
SPI,result,2.73142888,1.00E-06,0x4F
SPI,result,2.7314372,0,0x4F
SPI,result,2.73144552,0,0x75
SPI,result,2.73145384,0,0x33
SPI,result,2.73146216,9.60E-07,0x33
SPI,result,2.73147252,0,0xF8
SPI,result,2.73147404,9.60E-07,0x1F
SPI,result,2.73149408,0,0x15
SPI,result,2.7315024,1.00E-06,0x4F
SPI,result,2.73151072,0,0x4F
SPI,result,2.73151904,9.60E-07,0x75
SPI,result,2.73152736,9.60E-07,0x35
SPI,result,2.73153568,9.60E-07,0x35
SPI,result,2.73154604,9.60E-07,0xF8
SPI,result,2.73154752,0,0x1F
SPI,result,2.73157372,1.00E-06,0x15
SPI,result,2.73158204,0,0x50
SPI,result,2.73159036,9.60E-07,0x50
SPI,result,2.73159868,9.60E-07,0x75
SPI,result,2.731607,9.60E-07,0x30
SPI,result,2.73161528,0,0x30
SPI,result,2.73162568,9.60E-07,0xF8
SPI,result,2.73162716,0,0x1F
SPI,result,2.7316438,0,0x15
SPI,result,2.73165212,9.60E-07,0x50
SPI,result,2.73166044,9.60E-07,0x50
SPI,result,2.73166872,0,0x75
SPI,result,2.73167704,0,0x31
SPI,result,2.73168536,1.00E-06,0x31
SPI,result,2.73169576,9.60E-07,0xF8
SPI,result,2.73169724,0,0x1F
SPI,result,2.73171388,9.60E-07,0x15
SPI,result,2.7317222,9.60E-07,0x50
SPI,result,2.73173048,0,0x50
SPI,result,2.7317388,0,0x75
SPI,result,2.73174712,0,0x32
SPI,result,2.73175544,9.60E-07,0x32
SPI,result,2.7317658,0,0xF8
SPI,result,2.73176732,9.60E-07,0x1F
SPI,result,2.73178392,0,0x15
SPI,result,2.73179224,0,0x50
SPI,result,2.73180056,0,0x50
SPI,result,2.73180888,0,0x75
SPI,result,2.7318172,9.60E-07,0x33
SPI,result,2.73182552,9.60E-07,0x33
SPI,result,2.73183588,0,0xF8
SPI,result,2.7318374,9.60E-07,0x1F
SPI,result,2.731854,0,0x15
SPI,result,2.73186232,0,0x50
SPI,result,2.73187064,9.60E-07,0x50
SPI,result,2.73187896,9.60E-07,0x75
SPI,result,2.73188728,9.60E-07,0x34
SPI,result,2.73189556,0,0x34
SPI,result,2.73190596,9.60E-07,0xF8
SPI,result,2.73190744,0,0x1F
SPI,result,2.73192408,0,0x15
SPI,result,2.7319324,9.60E-07,0x50
SPI,result,2.73194072,9.60E-07,0x50
SPI,result,2.731949,0,0x75
SPI,result,2.73195732,0,0x35
SPI,result,2.73196564,0,0x35
SPI,result,2.73197604,9.60E-07,0xF8
SPI,result,2.73197752,0,0x1F
SPI,result,2.73199416,9.60E-07,0x15
SPI,result,2.73200248,9.60E-07,0x50
SPI,result,2.73201076,0,0x50
SPI,result,2.73201908,0,0x75
SPI,result,2.7320274,1.00E-06,0x36
SPI,result,2.73203572,0,0x36
SPI,result,2.73204608,0,0xF8
SPI,result,2.7320476,9.60E-07,0x1F
SPI,result,2.7320738,9.60E-07,0x15
SPI,result,2.73208208,0,0x51
SPI,result,2.7320904,0,0x51
SPI,result,2.73209872,1.00E-06,0x75
SPI,result,2.73210704,0,0x31
SPI,result,2.73211536,9.60E-07,0x31
SPI,result,2.73212572,0,0xF8
SPI,result,2.73212724,9.60E-07,0x1F
SPI,result,2.73214728,0,0x15
SPI,result,2.7321556,0,0x51
SPI,result,2.73216392,0,0x51
SPI,result,2.73217224,9.60E-07,0x75
SPI,result,2.73218056,9.60E-07,0x33
SPI,result,2.73218884,0,0x33
SPI,result,2.73219924,9.60E-07,0xF8
SPI,result,2.73220072,0,0x1F
SPI,result,2.7322208,0,0x15
SPI,result,2.73222912,9.60E-07,0x51
SPI,result,2.73223744,9.60E-07,0x51
SPI,result,2.73224576,9.60E-07,0x75
SPI,result,2.73226012,0,0x35
SPI,result,2.73226844,9.60E-07,0x35
SPI,result,2.7322788,0,0xF8
SPI,result,2.73228032,9.60E-07,0x1F
SPI,result,2.73230992,0,0x15
SPI,result,2.73231824,0,0x52
SPI,result,2.73232656,0,0x52
SPI,result,2.73233488,9.60E-07,0x75
SPI,result,2.7323432,9.60E-07,0x31
SPI,result,2.73235152,9.60E-07,0x31
SPI,result,2.73236188,0,0xF8
SPI,result,2.73236336,0,0x1F
SPI,result,2.73238688,0,0x15
SPI,result,2.7323952,9.60E-07,0x52
SPI,result,2.73240352,9.60E-07,0x52
SPI,result,2.73241184,9.60E-07,0x75
SPI,result,2.73242012,0,0x34
SPI,result,2.73242844,0,0x34
SPI,result,2.73243884,9.60E-07,0xF8
SPI,result,2.73244032,0,0x1F
SPI,result,2.7326956,0,0x15
SPI,result,2.73270392,0,0x5A
SPI,result,2.73271224,9.60E-07,0x5A
SPI,result,2.73272056,9.60E-07,0x75
SPI,result,2.73272884,0,0x32
SPI,result,2.73273716,0,0x32
SPI,result,2.73274756,9.60E-07,0xFF
SPI,result,2.73274904,0,0xFF
SPI,result,2.73276912,9.60E-07,0x15
SPI,result,2.73277744,9.60E-07,0x5A
SPI,result,2.73278572,0,0x5A
SPI,result,2.73279404,0,0x75
SPI,result,2.73280236,0,0x34
SPI,result,2.73281068,0,0x34
SPI,result,2.73282104,0,0xFF
SPI,result,2.73282256,9.60E-07,0xFF
SPI,result,2.7328522,9.60E-07,0x15
SPI,result,2.73286048,0,0x5B
SPI,result,2.7328688,0,0x5B
SPI,result,2.73287712,0,0x75
SPI,result,2.73288544,0,0x30
SPI,result,2.73289376,9.60E-07,0x30
SPI,result,2.73290412,0,0xFF
SPI,result,2.73290564,9.60E-07,0xFF
SPI,result,2.73292224,0,0x15
SPI,result,2.73293056,0,0x5B
SPI,result,2.73293888,0,0x5B
SPI,result,2.7329472,9.60E-07,0x75
SPI,result,2.73295552,9.60E-07,0x31
SPI,result,2.73296384,9.60E-07,0x31
SPI,result,2.7329742,0,0xFF
SPI,result,2.73297568,0,0xFF
SPI,result,2.73299232,0,0x15
SPI,result,2.73300064,0,0x5B
SPI,result,2.73300896,9.60E-07,0x5B
SPI,result,2.73301728,9.60E-07,0x75
SPI,result,2.73302556,0,0x32
SPI,result,2.73303388,0,0x32
SPI,result,2.73304428,9.60E-07,0xFF
SPI,result,2.73304576,0,0xFF
SPI,result,2.7330624,9.60E-07,0x15
SPI,result,2.73307072,9.60E-07,0x5B
SPI,result,2.73307904,9.60E-07,0x5B
SPI,result,2.73308732,0,0x75
SPI,result,2.73309564,0,0x33
SPI,result,2.73310396,0,0x33
SPI,result,2.73311432,0,0xFF
SPI,result,2.73311584,0,0xFF
SPI,result,2.73313248,9.60E-07,0x15
SPI,result,2.73314076,0,0x5B
SPI,result,2.73314908,0,0x5B
SPI,result,2.7331574,0,0x75
SPI,result,2.73316572,0,0x34
SPI,result,2.73317404,9.60E-07,0x34
SPI,result,2.7331844,0,0xFF
SPI,result,2.73318592,9.60E-07,0xFF
SPI,result,2.73320252,0,0x15
SPI,result,2.73321084,0,0x5B
SPI,result,2.73321916,0,0x5B
SPI,result,2.73322748,9.60E-07,0x75
SPI,result,2.7332358,9.60E-07,0x35
SPI,result,2.73324412,9.60E-07,0x35
SPI,result,2.73325448,0,0xFF
SPI,result,2.73325596,0,0xFF
SPI,result,2.73327868,9.60E-07,0x15
SPI,result,2.733287,9.60E-07,0x5B
SPI,result,2.73329528,0,0x5B
SPI,result,2.7333036,0,0x75
SPI,result,2.73331192,0,0x36
SPI,result,2.73332024,9.60E-07,0x36
SPI,result,2.7333306,0,0xFF
SPI,result,2.73333212,9.60E-07,0xFF
SPI,result,2.73336176,9.60E-07,0x15
SPI,result,2.73337004,0,0x5C
SPI,result,2.73337836,0,0x5C
SPI,result,2.73338668,0,0x75
SPI,result,2.733395,9.60E-07,0x32
SPI,result,2.73340332,9.60E-07,0x32
SPI,result,2.73341368,0,0xFF
SPI,result,2.7334152,9.60E-07,0xFF
SPI,result,2.73343524,0,0x15
SPI,result,2.73344356,0,0x5C
SPI,result,2.73345188,9.60E-07,0x5C
SPI,result,2.7334602,9.60E-07,0x75
SPI,result,2.73346852,9.60E-07,0x34
SPI,result,2.7334768,0,0x34
SPI,result,2.7334872,9.60E-07,0xFF
SPI,result,2.73348868,0,0xFF
SPI,result,2.73351832,0,0x15
SPI,result,2.73352664,9.60E-07,0x5D
SPI,result,2.73353496,9.60E-07,0x5D
SPI,result,2.73354328,9.60E-07,0x75
SPI,result,2.73355156,0,0x30
SPI,result,2.73355988,0,0x30
SPI,result,2.73357028,9.60E-07,0xFF
SPI,result,2.73357176,0,0xFF
SPI,result,2.7335884,9.60E-07,0x15
SPI,result,2.73359672,9.60E-07,0x5D
SPI,result,2.733605,0,0x5D
SPI,result,2.73361332,0,0x75
SPI,result,2.73362164,0,0x31
SPI,result,2.73362996,0,0x31
SPI,result,2.73364032,0,0xFF
SPI,result,2.73364184,9.60E-07,0xFF
SPI,result,2.73365848,9.60E-07,0x15
SPI,result,2.73366676,0,0x5D
SPI,result,2.73367508,0,0x5D
SPI,result,2.7336834,0,0x75
SPI,result,2.73369172,9.60E-07,0x32
SPI,result,2.73370004,9.60E-07,0x32
SPI,result,2.7337104,0,0xFF
SPI,result,2.73371192,9.60E-07,0xFF
SPI,result,2.73372852,0,0x15
SPI,result,2.73373684,0,0x5D
SPI,result,2.73374516,0,0x5D
SPI,result,2.73375348,9.60E-07,0x75
SPI,result,2.7337618,9.60E-07,0x33
SPI,result,2.73377008,0,0x33
SPI,result,2.73378048,9.60E-07,0xFF
SPI,result,2.73378196,0,0xFF
SPI,result,2.7337986,0,0x15
SPI,result,2.73380692,9.60E-07,0x5D
SPI,result,2.73381524,9.60E-07,0x5D
SPI,result,2.73382356,9.60E-07,0x75
SPI,result,2.73383184,0,0x34
SPI,result,2.73384016,0,0x34
SPI,result,2.73385056,9.60E-07,0xFF
SPI,result,2.73385204,0,0xFF
SPI,result,2.73386868,9.60E-07,0x15
SPI,result,2.733877,9.60E-07,0x5D
SPI,result,2.73388532,9.60E-07,0x5D
SPI,result,2.7338936,0,0x75
SPI,result,2.73390192,0,0x35
SPI,result,2.73391024,0,0x35
SPI,result,2.7339206,0,0xFF
SPI,result,2.73392212,0,0xFF
SPI,result,2.73393876,9.60E-07,0x15
SPI,result,2.73394704,0,0x5D
SPI,result,2.73395536,0,0x5D
SPI,result,2.73396368,0,0x75
SPI,result,2.733972,0,0x36
SPI,result,2.73398032,9.60E-07,0x36
SPI,result,2.73399068,0,0xFF
SPI,result,2.7339922,9.60E-07,0xFF
SPI,result,2.7340218,0,0x15
SPI,result,2.73403012,0,0x5E
SPI,result,2.73403844,0,0x5E
SPI,result,2.73404676,9.60E-07,0x75
SPI,result,2.73405508,9.60E-07,0x32
SPI,result,2.7340634,9.60E-07,0x32
SPI,result,2.73407376,0,0xFF
SPI,result,2.73407524,0,0xFF
SPI,result,2.73409532,0,0x15
SPI,result,2.73410364,0,0x5E
SPI,result,2.73411196,9.60E-07,0x5E
SPI,result,2.73412028,9.60E-07,0x75
SPI,result,2.73412856,0,0x34
SPI,result,2.73413688,0,0x34
SPI,result,2.73414728,9.60E-07,0xFF
SPI,result,2.73414876,0,0xFF
SPI,result,2.73422776,0,0x15
SPI,result,2.73423608,0,0x00
SPI,result,2.7342444,0,0x00
SPI,result,2.73425272,9.60E-07,0x75
SPI,result,2.73426104,9.60E-07,0x3A
SPI,result,2.73426936,9.60E-07,0x3A
SPI,result,2.73427972,0,0xFF
SPI,result,2.7342812,0,0xFF
SPI,result,2.73430736,9.60E-07,0x15
SPI,result,2.73431568,9.60E-07,0x00
SPI,result,2.73432396,0,0x00
SPI,result,2.73433228,0,0x75
SPI,result,2.7343406,0,0x3C
SPI,result,2.73434892,9.60E-07,0x3C
SPI,result,2.73435928,0,0xFF
SPI,result,2.7343608,9.60E-07,0xFF
SPI,result,2.7343904,0,0x15
SPI,result,2.73439872,0,0x01
SPI,result,2.73440704,0,0x01
SPI,result,2.73441536,0,0x75
SPI,result,2.73442368,9.60E-07,0x38
SPI,result,2.734432,9.60E-07,0x38
SPI,result,2.73444236,0,0xFF
SPI,result,2.73444388,9.60E-07,0xFF
SPI,result,2.73446048,0,0x15
SPI,result,2.7344688,0,0x01
SPI,result,2.73447712,0,0x01
SPI,result,2.73448544,9.60E-07,0x75
SPI,result,2.73449376,9.60E-07,0x39
SPI,result,2.73450204,0,0x39
SPI,result,2.73451244,9.60E-07,0xFF
SPI,result,2.73451392,0,0xFF
SPI,result,2.73453056,0,0x15
SPI,result,2.73453888,9.60E-07,0x01
SPI,result,2.7345472,9.60E-07,0x01
SPI,result,2.73455552,9.60E-07,0x75
SPI,result,2.7345638,0,0x3A
SPI,result,2.73457212,0,0x3A
SPI,result,2.73458252,9.60E-07,0xFF
SPI,result,2.734584,0,0xFF
SPI,result,2.73460064,9.60E-07,0x15
SPI,result,2.73460896,9.60E-07,0x01
SPI,result,2.73461724,0,0x01
SPI,result,2.73462556,0,0x75
SPI,result,2.73463388,0,0x3B
SPI,result,2.7346422,0,0x3B
SPI,result,2.73465256,0,0xFF
SPI,result,2.73465408,9.60E-07,0xFF
SPI,result,2.73467072,9.60E-07,0x15
SPI,result,2.734679,0,0x01
SPI,result,2.73468732,0,0x01
SPI,result,2.73469564,0,0x75
SPI,result,2.73470396,9.60E-07,0x3C
SPI,result,2.73471228,9.60E-07,0x3C
SPI,result,2.73472264,1.00E-06,0xFF
SPI,result,2.73472416,9.60E-07,0xFF
SPI,result,2.73474076,0,0x15
SPI,result,2.73474908,0,0x01
SPI,result,2.7347574,0,0x01
SPI,result,2.73476572,9.60E-07,0x75
SPI,result,2.73477404,9.60E-07,0x3D
SPI,result,2.73478232,0,0x3D
SPI,result,2.73479272,9.60E-07,0xFF
SPI,result,2.7347942,0,0xFF
SPI,result,2.73481084,0,0x15
SPI,result,2.73481916,9.60E-07,0x01
SPI,result,2.73482748,9.60E-07,0x01
SPI,result,2.7348358,9.60E-07,0x75
SPI,result,2.73484408,0,0x3E
SPI,result,2.7348524,0,0x3E
SPI,result,2.7348628,9.60E-07,0xFF
SPI,result,2.73486428,0,0xFF
SPI,result,2.73489392,9.60E-07,0x15
SPI,result,2.73490224,9.60E-07,0x02
SPI,result,2.73491056,9.60E-07,0x02
SPI,result,2.73491884,0,0x75
SPI,result,2.73492716,0,0x3A
SPI,result,2.73493548,0,0x3A
SPI,result,2.73494584,0,0xFF
SPI,result,2.73494736,0,0xFF
SPI,result,2.73496744,9.60E-07,0x15
SPI,result,2.73497572,0,0x02
SPI,result,2.73498404,0,0x02
SPI,result,2.73499236,0,0x75
SPI,result,2.73500068,9.60E-07,0x3C
SPI,result,2.735009,9.60E-07,0x3C
SPI,result,2.73501936,0,0xFF
SPI,result,2.73502088,9.60E-07,0xFF
SPI,result,2.73505048,0,0x15
SPI,result,2.7350588,0,0x03
SPI,result,2.73506712,0,0x03
SPI,result,2.73507544,9.60E-07,0x75
SPI,result,2.73508376,9.60E-07,0x38
SPI,result,2.73509208,9.60E-07,0x38
SPI,result,2.73510244,0,0xFF
SPI,result,2.73510392,0,0xFF
SPI,result,2.73512056,0,0x15
SPI,result,2.73512888,0,0x03
SPI,result,2.7351372,9.60E-07,0x03
SPI,result,2.73514552,9.60E-07,0x75
SPI,result,2.7351538,0,0x39
SPI,result,2.73516212,0,0x39
SPI,result,2.73517252,9.60E-07,0xFF
SPI,result,2.735174,1.00E-06,0xFF
SPI,result,2.73519064,9.60E-07,0x15
SPI,result,2.73519896,9.60E-07,0x03
SPI,result,2.73520728,9.60E-07,0x03
SPI,result,2.73521556,0,0x75
SPI,result,2.73522388,0,0x3A
SPI,result,2.7352322,0,0x3A
SPI,result,2.73524256,0,0xFF
SPI,result,2.73524408,1.00E-06,0xFF
SPI,result,2.73526072,9.60E-07,0x15
SPI,result,2.735269,0,0x03
SPI,result,2.73527732,0,0x03
SPI,result,2.73528564,0,0x75
SPI,result,2.73529396,0,0x3B
SPI,result,2.73530228,9.60E-07,0x3B
SPI,result,2.73531264,0,0xFF
SPI,result,2.73531416,9.60E-07,0xFF
SPI,result,2.73533684,0,0x15
SPI,result,2.73534516,9.60E-07,0x03
SPI,result,2.73535348,9.60E-07,0x03
SPI,result,2.73536176,0,0x75
SPI,result,2.73537008,0,0x3C
SPI,result,2.7353784,0,0x3C
SPI,result,2.7353888,9.60E-07,0xFF
SPI,result,2.73539028,0,0xFF
SPI,result,2.73540692,9.60E-07,0x15
SPI,result,2.73541524,9.60E-07,0x03
SPI,result,2.73542352,0,0x03
SPI,result,2.73543184,0,0x75
SPI,result,2.73544016,0,0x3D
SPI,result,2.73544848,0,0x3D
SPI,result,2.73545884,0,0xFF
SPI,result,2.73546036,9.60E-07,0xFF
SPI,result,2.73547696,0,0x15
SPI,result,2.73548528,0,0x03
SPI,result,2.7354936,0,0x03
SPI,result,2.73550192,0,0x75
SPI,result,2.73551024,9.60E-07,0x3E
SPI,result,2.73551856,9.60E-07,0x3E
SPI,result,2.73552892,0,0xFF
SPI,result,2.73553044,9.60E-07,0xFF
SPI,result,2.73556004,0,0x15
SPI,result,2.73556836,0,0x04
SPI,result,2.73557668,0,0x04
SPI,result,2.735585,9.60E-07,0x75
SPI,result,2.73559332,9.60E-07,0x3A
SPI,result,2.7356016,0,0x3A
SPI,result,2.735612,9.60E-07,0xFF
SPI,result,2.73561348,0,0xFF
SPI,result,2.73563356,0,0x15
SPI,result,2.73564188,9.60E-07,0x04
SPI,result,2.7356502,9.60E-07,0x04
SPI,result,2.73565848,0,0x75
SPI,result,2.7356668,0,0x3C
SPI,result,2.73567512,0,0x3C
SPI,result,2.73568552,9.60E-07,0xFF
SPI,result,2.735687,0,0xFF
SPI,result,2.73575412,0,0x15
SPI,result,2.73576244,0,0x06
SPI,result,2.73577076,0,0x06
SPI,result,2.73577908,9.60E-07,0x75
SPI,result,2.7357874,9.60E-07,0x3A
SPI,result,2.73579572,9.60E-07,0x3A
SPI,result,2.73580608,0,0xFF
SPI,result,2.73580756,0,0xFF
SPI,result,2.73582764,0,0x15
SPI,result,2.73583596,0,0x06
SPI,result,2.73584428,9.60E-07,0x06
SPI,result,2.7358526,9.60E-07,0x75
SPI,result,2.73586088,0,0x3C
SPI,result,2.7358692,0,0x3C
SPI,result,2.7358796,9.60E-07,0xFF
SPI,result,2.73588108,0,0xFF
SPI,result,2.73591072,9.60E-07,0x15
SPI,result,2.73591904,9.60E-07,0x07
SPI,result,2.73592736,9.60E-07,0x07
SPI,result,2.73593564,0,0x75
SPI,result,2.73594396,0,0x38
SPI,result,2.73595228,0,0x38
SPI,result,2.73596264,0,0xFF
SPI,result,2.73596416,0,0xFF
SPI,result,2.7359808,9.60E-07,0x15
SPI,result,2.73598912,9.60E-07,0x07
SPI,result,2.7359974,0,0x07
SPI,result,2.73600572,0,0x75
SPI,result,2.73601404,0,0x39
SPI,result,2.73602236,9.60E-07,0x39
SPI,result,2.73603272,0,0xFF
SPI,result,2.73603424,9.60E-07,0xFF
SPI,result,2.73605084,0,0x15
SPI,result,2.73605916,0,0x07
SPI,result,2.73606748,0,0x07
SPI,result,2.7360758,0,0x75
SPI,result,2.73608412,9.60E-07,0x3A
SPI,result,2.73609244,9.60E-07,0x3A
SPI,result,2.7361028,0,0xFF
SPI,result,2.73610432,9.60E-07,0xFF
SPI,result,2.73612092,0,0x15
SPI,result,2.73612924,0,0x07
SPI,result,2.73613756,9.60E-07,0x07
SPI,result,2.73614588,9.60E-07,0x75
SPI,result,2.7361542,9.60E-07,0x3B
SPI,result,2.73616248,0,0x3B
SPI,result,2.73617288,9.60E-07,0xFF
SPI,result,2.73617436,0,0xFF
SPI,result,2.736191,0,0x15
SPI,result,2.73619932,9.60E-07,0x07
SPI,result,2.73620764,9.60E-07,0x07
SPI,result,2.73621592,0,0x75
SPI,result,2.73622424,0,0x3C
SPI,result,2.73623256,0,0x3C
SPI,result,2.73624296,9.60E-07,0xFF
SPI,result,2.73624444,0,0xFF
SPI,result,2.73626108,9.60E-07,0x15
SPI,result,2.7362694,9.60E-07,0x07
SPI,result,2.73627768,0,0x07
SPI,result,2.736286,0,0x75
SPI,result,2.73629432,0,0x3D
SPI,result,2.73630264,9.60E-07,0x3D
SPI,result,2.736313,0,0xFF
SPI,result,2.73631452,9.60E-07,0xFF
SPI,result,2.73633112,0,0x15
SPI,result,2.73633944,0,0x07
SPI,result,2.73635384,9.60E-07,0x07
SPI,result,2.73636216,9.60E-07,0x75
SPI,result,2.73637044,0,0x3E
SPI,result,2.73637876,0,0x3E
SPI,result,2.73638916,9.60E-07,0xFF
SPI,result,2.73639064,0,0xFF
SPI,result,2.73642028,9.60E-07,0x15
SPI,result,2.7364286,9.60E-07,0x08
SPI,result,2.73643692,9.60E-07,0x08
SPI,result,2.7364452,0,0x75
SPI,result,2.73645352,0,0x3A
SPI,result,2.73646184,0,0x3A
SPI,result,2.7364722,0,0xFF
SPI,result,2.73647372,1.00E-06,0xFF
SPI,result,2.7364938,9.60E-07,0x15
SPI,result,2.73650208,0,0x08
SPI,result,2.7365104,0,0x08
SPI,result,2.73651872,0,0x75
SPI,result,2.73652704,9.60E-07,0x3C
SPI,result,2.73653536,9.60E-07,0x3C
SPI,result,2.73654572,0,0xFF
SPI,result,2.73654724,9.60E-07,0xFF
SPI,result,2.73657684,0,0x15
SPI,result,2.73658516,0,0x09
SPI,result,2.73659348,0,0x09
SPI,result,2.7366018,9.60E-07,0x75
SPI,result,2.73661012,9.60E-07,0x38
SPI,result,2.73661844,9.60E-07,0x38
SPI,result,2.7366288,0,0xFF
SPI,result,2.73663028,0,0xFF
SPI,result,2.73664692,0,0x15
SPI,result,2.73665524,9.60E-07,0x09
SPI,result,2.73666356,9.60E-07,0x09
SPI,result,2.73667188,9.60E-07,0x75
SPI,result,2.73668016,1.00E-06,0x39
SPI,result,2.73668848,0,0x39
SPI,result,2.73669888,9.60E-07,0xFF
SPI,result,2.73670036,0,0xFF
SPI,result,2.736717,9.60E-07,0x15
SPI,result,2.73672532,9.60E-07,0x09
SPI,result,2.73673364,9.60E-07,0x09
SPI,result,2.73674192,0,0x75
SPI,result,2.73675024,1.00E-06,0x3A
SPI,result,2.73675856,0,0x3A
SPI,result,2.73676892,0,0xFF
SPI,result,2.73677044,0,0xFF
SPI,result,2.73678708,9.60E-07,0x15
SPI,result,2.73679536,0,0x09
SPI,result,2.73680368,0,0x09
SPI,result,2.736812,0,0x75
SPI,result,2.73682032,1.00E-06,0x3B
SPI,result,2.73682864,9.60E-07,0x3B
SPI,result,2.736839,0,0xFF
SPI,result,2.73684052,9.60E-07,0xFF
SPI,result,2.73685712,0,0x15
SPI,result,2.73686544,0,0x09
SPI,result,2.73687376,0,0x09
SPI,result,2.73688208,9.60E-07,0x75
SPI,result,2.7368904,9.60E-07,0x3C
SPI,result,2.73689872,9.60E-07,0x3C
SPI,result,2.73690908,0,0xFF
SPI,result,2.73691056,0,0xFF
SPI,result,2.7369272,0,0x15
SPI,result,2.73693552,0,0x09
SPI,result,2.73694384,9.60E-07,0x09
SPI,result,2.73695216,9.60E-07,0x75
SPI,result,2.73696044,0,0x3D
SPI,result,2.73696876,0,0x3D
SPI,result,2.73697916,9.60E-07,0xFF
SPI,result,2.73698064,0,0xFF
SPI,result,2.73699728,9.60E-07,0x15
SPI,result,2.7370056,9.60E-07,0x09
SPI,result,2.73701392,9.60E-07,0x09
SPI,result,2.7370222,0,0x75
SPI,result,2.73703052,0,0x3E
SPI,result,2.73703884,0,0x3E
SPI,result,2.7370492,0,0xFF
SPI,result,2.73705072,0,0xFF
SPI,result,2.73708036,9.60E-07,0x15
SPI,result,2.73708868,9.60E-07,0x0A
SPI,result,2.73709696,0,0x0A
SPI,result,2.73710528,0,0x75
SPI,result,2.7371136,0,0x3A
SPI,result,2.73712192,9.60E-07,0x3A
SPI,result,2.73713228,0,0xFF
SPI,result,2.7371338,9.60E-07,0xFF
SPI,result,2.73715384,0,0x15
SPI,result,2.73716216,0,0x0A
SPI,result,2.73717048,0,0x0A
SPI,result,2.7371788,9.60E-07,0x75
SPI,result,2.73718712,9.60E-07,0x3C
SPI,result,2.73719544,9.60E-07,0x3C
SPI,result,2.7372058,0,0xFF
SPI,result,2.73720728,0,0xFF
SPI,result,2.73727444,9.60E-07,0x15
SPI,result,2.73728276,9.60E-07,0x0C
SPI,result,2.73729104,0,0x0C
SPI,result,2.73729936,0,0x75
SPI,result,2.73730768,0,0x3A
SPI,result,2.737316,0,0x3A
SPI,result,2.73732636,0,0xFF
SPI,result,2.73732788,9.60E-07,0xFF
SPI,result,2.73734796,9.60E-07,0x15
SPI,result,2.73735624,0,0x0C
SPI,result,2.73736456,0,0x0C
SPI,result,2.73737896,9.60E-07,0x75
SPI,result,2.73738724,0,0x3C
SPI,result,2.73739556,0,0x3C
SPI,result,2.73740596,9.60E-07,0xFF
SPI,result,2.73740744,0,0xFF
SPI,result,2.73743708,9.60E-07,0x15
SPI,result,2.7374454,9.60E-07,0x0D
SPI,result,2.73745372,9.60E-07,0x0D
SPI,result,2.737462,0,0x75
SPI,result,2.73747032,0,0x38
SPI,result,2.73747864,0,0x38
SPI,result,2.737489,0,0xFF
SPI,result,2.73749052,0,0xFF
SPI,result,2.73750716,9.60E-07,0x15
SPI,result,2.73751544,0,0x0D
SPI,result,2.73752376,0,0x0D
SPI,result,2.73753208,0,0x75
SPI,result,2.7375404,0,0x39
SPI,result,2.73754872,9.60E-07,0x39
SPI,result,2.73755908,0,0xFF
SPI,result,2.7375606,9.60E-07,0xFF
SPI,result,2.7375772,0,0x15
SPI,result,2.73758552,0,0x0D
SPI,result,2.73759384,0,0x0D
SPI,result,2.73760216,0,0x75
SPI,result,2.73761048,9.60E-07,0x3A
SPI,result,2.7376188,9.60E-07,0x3A
SPI,result,2.73762916,0,0xFF
SPI,result,2.73763064,0,0xFF
SPI,result,2.73764728,0,0x15
SPI,result,2.7376556,0,0x0D
SPI,result,2.73766392,9.60E-07,0x0D
SPI,result,2.73767224,9.60E-07,0x75
SPI,result,2.73768056,9.60E-07,0x3B
SPI,result,2.73768884,0,0x3B
SPI,result,2.73769924,9.60E-07,0xFF
SPI,result,2.73770072,0,0xFF
SPI,result,2.73771736,0,0x15
SPI,result,2.73772568,9.60E-07,0x0D
SPI,result,2.737734,9.60E-07,0x0D
SPI,result,2.73774228,0,0x75
SPI,result,2.7377506,0,0x3C
SPI,result,2.73775892,0,0x3C
